numeroOrden,masaAcumulada,densidad,temperatura,caudal
154,5169,1,1,11
154,5170,1,1,11
154,5171,1,1,11
154,5172,1,1,11
154,5173,1,1,11
154,5174,1,1,11
154,5175,1,1,11
154,5176,1,1,11
154,5177,1,1,11
154,5178,1,1,11
154,5179,1,1,11
154,5180,1,1,11
154,5181,1,1,11
154,5182,1,1,11
154,5183,1,1,11
154,5184,1,1,11
154,5185,1,1,11
154,5186,1,1,11
154,5187,1,1,11
154,5188,1,1,11
154,5189,1,1,11
154,5190,1,1,11
154,5191,1,1,11
154,5192,1,1,11
154,5193,1,1,11
154,5194,1,1,11
154,5195,1,1,11
154,5196,1,1,11
154,5197,1,1,11
154,5198,1,1,11
154,5199,1,1,11
154,5200,1,1,11
154,5201,1,1,11
154,5202,1,1,11
154,5203,1,1,11
154,5204,1,1,11
154,5205,1,1,11
154,5206,1,1,11
154,5207,1,1,11
154,5208,1,1,11
154,5209,1,1,11
154,5210,1,1,11
154,5211,1,1,11
154,5212,1,1,11
154,5213,1,1,11
154,5214,1,1,11
154,5215,1,1,11
154,5216,1,1,11
154,5217,1,1,11
154,5218,1,1,11
154,5219,1,1,11
154,5220,1,1,11
154,5221,1,1,11
154,5222,1,1,11
154,5223,1,1,11
154,5224,1,1,11
154,5225,1,1,11
154,5226,1,1,11
154,5227,1,1,11
154,5228,1,1,11
154,5229,1,1,11
154,5230,1,1,11
154,5231,1,1,11
154,5232,1,1,11
154,5233,1,1,11
154,5234,1,1,11
154,5235,1,1,11
154,5236,1,1,11
154,5237,1,1,11
154,5238,1,1,11
154,5239,1,1,11
154,5240,1,1,11
154,5241,1,1,11
154,5242,1,1,11
154,5243,1,1,11
154,5244,1,1,11
154,5245,1,1,11
154,5246,1,1,11
154,5247,1,1,11
154,5248,1,1,11
154,5249,1,1,11
154,5250,1,1,11
154,5251,1,1,11
154,5252,1,1,11
154,5253,1,1,11
154,5254,1,1,11
154,5255,1,1,11
154,5256,1,1,11
154,5257,1,1,11
154,5258,1,1,11
154,5259,1,1,11
154,5260,1,1,11
154,5261,1,1,11
154,5262,1,1,11
154,5263,1,1,11
154,5264,1,1,11
154,5265,1,1,11
154,5266,1,1,11
154,5267,1,1,11
154,5268,1,1,11
154,5269,1,1,11
154,5270,1,1,11
154,5271,1,1,11
154,5272,1,1,11
154,5273,1,1,11
154,5274,1,1,11
154,5275,1,1,11
154,5276,1,1,11
154,5277,1,1,11
154,5278,1,1,11
154,5279,1,1,11
154,5280,1,1,11
154,5281,1,1,11
154,5282,1,1,11
154,5283,1,1,11
154,5284,1,1,11
154,5285,1,1,11
154,5286,1,1,11
154,5287,1,1,11
154,5288,1,1,11
154,5289,1,1,11
154,5290,1,1,11
154,5291,1,1,11
154,5292,1,1,11
154,5293,1,1,11
154,5294,1,1,11
154,5295,1,1,11
154,5296,1,1,11
154,5297,1,1,11
154,5298,1,1,11
154,5299,1,1,11
154,5300,1,1,11
154,5301,1,1,11
154,5302,1,1,11
154,5303,1,1,11
154,5304,1,1,11
154,5305,1,1,11
154,5306,1,1,11
154,5307,1,1,11
154,5308,1,1,11
154,5309,1,1,11
154,5310,1,1,11
154,5311,1,1,11
154,5312,1,1,11
154,5313,1,1,11
154,5314,1,1,11
154,5315,1,1,11
154,5316,1,1,11
154,5317,1,1,11
154,5318,1,1,11
154,5319,1,1,11
154,5320,1,1,11
154,5321,1,1,11
154,5322,1,1,11
154,5323,1,1,11
154,5324,1,1,11
154,5325,1,1,11
154,5326,1,1,11
154,5327,1,1,11
154,5328,1,1,11
154,5329,1,1,11
154,5330,1,1,11
154,5331,1,1,11
154,5332,1,1,11
154,5333,1,1,11
154,5334,1,1,11
154,5335,1,1,11
154,5336,1,1,11
154,5337,1,1,11
154,5338,1,1,11
154,5339,1,1,11
154,5340,1,1,11
154,5341,1,1,11
154,5342,1,1,11
154,5343,1,1,11
154,5344,1,1,11
154,5345,1,1,11
154,5346,1,1,11
154,5347,1,1,11
154,5348,1,1,11
154,5349,1,1,11
154,5350,1,1,11
154,5351,1,1,11
154,5352,1,1,11
154,5353,1,1,11
154,5354,1,1,11
154,5355,1,1,11
154,5356,1,1,11
154,5357,1,1,11
154,5358,1,1,11
154,5359,1,1,11
154,5360,1,1,11
154,5361,1,1,11
154,5362,1,1,11
154,5363,1,1,11
154,5364,1,1,11
154,5365,1,1,11
154,5366,1,1,11
154,5367,1,1,11
154,5368,1,1,11
154,5369,1,1,11
154,5370,1,1,11
154,5371,1,1,11
154,5372,1,1,11
154,5373,1,1,11
154,5374,1,1,11
154,5375,1,1,11
154,5376,1,1,11
154,5377,1,1,11
154,5378,1,1,11
154,5379,1,1,11
154,5380,1,1,11
154,5381,1,1,11
154,5382,1,1,11
154,5383,1,1,11
154,5384,1,1,11
154,5385,1,1,11
154,5386,1,1,11
154,5387,1,1,11
154,5388,1,1,11
154,5389,1,1,11
154,5390,1,1,11
154,5391,1,1,11
154,5392,1,1,11
154,5393,1,1,11
154,5394,1,1,11
154,5395,1,1,11
154,5396,1,1,11
154,5397,1,1,11
154,5398,1,1,11
154,5399,1,1,11
154,5400,1,1,11
154,5401,1,1,11
154,5402,1,1,11
154,5403,1,1,11
154,5404,1,1,11
154,5405,1,1,11
154,5406,1,1,11
154,5407,1,1,11
154,5408,1,1,11
154,5409,1,1,11
154,5410,1,1,11
154,5411,1,1,11
154,5412,1,1,11
154,5413,1,1,11
154,5414,1,1,11
154,5415,1,1,11
154,5416,1,1,11
154,5417,1,1,11
154,5418,1,1,11
154,5419,1,1,11
154,5420,1,1,11
154,5421,1,1,11
154,5422,1,1,11
154,5423,1,1,11
154,5424,1,1,11
154,5425,1,1,11
154,5426,1,1,11
154,5427,1,1,11
154,5428,1,1,11
154,5429,1,1,11
154,5430,1,1,11
154,5431,1,1,11
154,5432,1,1,11
154,5433,1,1,11
154,5434,1,1,11
154,5435,1,1,11
154,5436,1,1,11
154,5437,1,1,11
154,5438,1,1,11
154,5439,1,1,11
154,5440,1,1,11
154,5441,1,1,11
154,5442,1,1,11
154,5443,1,1,11
154,5444,1,1,11
154,5445,1,1,11
154,5446,1,1,11
154,5447,1,1,11
154,5448,1,1,11
154,5449,1,1,11
154,5450,1,1,11
154,5451,1,1,11
154,5452,1,1,11
154,5453,1,1,11
154,5454,1,1,11
154,5455,1,1,11
154,5456,1,1,11
154,5457,1,1,11
154,5458,1,1,11
154,5459,1,1,11
154,5460,1,1,11
154,5461,1,1,11
154,5462,1,1,11
154,5463,1,1,11
154,5464,1,1,11
154,5465,1,1,11
154,5466,1,1,11
154,5467,1,1,11
154,5468,1,1,11
154,5469,1,1,11
154,5470,1,1,11
154,5471,1,1,11
154,5472,1,1,11
154,5473,1,1,11
154,5474,1,1,11
154,5475,1,1,11
154,5476,1,1,11
154,5477,1,1,11
154,5478,1,1,11
154,5479,1,1,11
154,5480,1,1,11
154,5481,1,1,11
154,5482,1,1,11
154,5483,1,1,11
154,5484,1,1,11
154,5485,1,1,11
154,5486,1,1,11
154,5487,1,1,11
154,5488,1,1,11
154,5489,1,1,11
154,5490,1,1,11
154,5491,1,1,11
154,5492,1,1,11
154,5493,1,1,11
154,5494,1,1,11
154,5495,1,1,11
154,5496,1,1,11
154,5497,1,1,11
154,5498,1,1,11
154,5499,1,1,11
154,5500,1,1,11
154,5501,1,1,11
154,5502,1,1,11
154,5503,1,1,11
154,5504,1,1,11
154,5505,1,1,11
154,5506,1,1,11
154,5507,1,1,11
154,5508,1,1,11
154,5509,1,1,11
154,5510,1,1,11
154,5511,1,1,11
154,5512,1,1,11
154,5513,1,1,11
154,5514,1,1,11
154,5515,1,1,11
154,5516,1,1,11
154,5517,1,1,11
154,5518,1,1,11
154,5519,1,1,11
154,5520,1,1,11
154,5521,1,1,11
154,5522,1,1,11
154,5523,1,1,11
154,5524,1,1,11
154,5525,1,1,11
154,5526,1,1,11
154,5527,1,1,11
154,5528,1,1,11
154,5529,1,1,11
154,5530,1,1,11
154,5531,1,1,11
154,5532,1,1,11
154,5533,1,1,11
154,5534,1,1,11
154,5535,1,1,11
154,5536,1,1,11
154,5537,1,1,11
154,5538,1,1,11
154,5539,1,1,11
154,5540,1,1,11
154,5541,1,1,11
154,5542,1,1,11
154,5543,1,1,11
154,5544,1,1,11
154,5545,1,1,11
154,5546,1,1,11
154,5547,1,1,11
154,5548,1,1,11
154,5549,1,1,11
154,5550,1,1,11
154,5551,1,1,11
154,5552,1,1,11
154,5553,1,1,11
154,5554,1,1,11
154,5555,1,1,11
154,5556,1,1,11
154,5557,1,1,11
154,5558,1,1,11
154,5559,1,1,11
154,5560,1,1,11
154,5561,1,1,11
154,5562,1,1,11
154,5563,1,1,11
154,5564,1,1,11
154,5565,1,1,11
154,5566,1,1,11
154,5567,1,1,11
154,5568,1,1,11
154,5569,1,1,11
154,5570,1,1,11
154,5571,1,1,11
154,5572,1,1,11
154,5573,1,1,11
154,5574,1,1,11
154,5575,1,1,11
154,5576,1,1,11
154,5577,1,1,11
154,5578,1,1,11
154,5579,1,1,11
154,5580,1,1,11
154,5581,1,1,11
154,5582,1,1,11
154,5583,1,1,11
154,5584,1,1,11
154,5585,1,1,11
154,5586,1,1,11
154,5587,1,1,11
154,5588,1,1,11
154,5589,1,1,11
154,5590,1,1,11
154,5591,1,1,11
154,5592,1,1,11
154,5593,1,1,11
154,5594,1,1,11
154,5595,1,1,11
154,5596,1,1,11
154,5597,1,1,11
154,5598,1,1,11
154,5599,1,1,11
154,5600,1,1,11
154,5601,1,1,11
154,5602,1,1,11
154,5603,1,1,11
154,5604,1,1,11
154,5605,1,1,11
154,5606,1,1,11
154,5607,1,1,11
154,5608,1,1,11
154,5609,1,1,11
154,5610,1,1,11
154,5611,1,1,11
154,5612,1,1,11
154,5613,1,1,11
154,5614,1,1,11
154,5615,1,1,11
154,5616,1,1,11
154,5617,1,1,11
154,5618,1,1,11
154,5619,1,1,11
154,5620,1,1,11
154,5621,1,1,11
154,5622,1,1,11
154,5623,1,1,11
154,5624,1,1,11
154,5625,1,1,11
154,5626,1,1,11
154,5627,1,1,11
154,5628,1,1,11
154,5629,1,1,11
154,5630,1,1,11
154,5631,1,1,11
154,5632,1,1,11
154,5633,1,1,11
154,5634,1,1,11
154,5635,1,1,11
154,5636,1,1,11
154,5637,1,1,11
154,5638,1,1,11
154,5639,1,1,11
154,5640,1,1,11
154,5641,1,1,11
154,5642,1,1,11
154,5643,1,1,11
154,5644,1,1,11
154,5645,1,1,11
154,5646,1,1,11
154,5647,1,1,11
154,5648,1,1,11
154,5649,1,1,11
154,5650,1,1,11
154,5651,1,1,11
154,5652,1,1,11
154,5653,1,1,11
154,5654,1,1,11
154,5655,1,1,11
154,5656,1,1,11
154,5657,1,1,11
154,5658,1,1,11
154,5659,1,1,11
154,5660,1,1,11
154,5661,1,1,11
154,5662,1,1,11
154,5663,1,1,11
154,5664,1,1,11
154,5665,1,1,11
154,5666,1,1,11
154,5667,1,1,11
154,5668,1,1,11
154,5669,1,1,11
154,5670,1,1,11
154,5671,1,1,11
154,5672,1,1,11
154,5673,1,1,11
154,5674,1,1,11
154,5675,1,1,11
154,5676,1,1,11
154,5677,1,1,11
154,5678,1,1,11
154,5679,1,1,11
154,5680,1,1,11
154,5681,1,1,11
154,5682,1,1,11
154,5683,1,1,11
154,5684,1,1,11
154,5685,1,1,11
154,5686,1,1,11
154,5687,1,1,11
154,5688,1,1,11
154,5689,1,1,11
154,5690,1,1,11
154,5691,1,1,11
154,5692,1,1,11
154,5693,1,1,11
154,5694,1,1,11
154,5695,1,1,11
154,5696,1,1,11
154,5697,1,1,11
154,5698,1,1,11
154,5699,1,1,11
154,5700,1,1,11
154,5701,1,1,11
154,5702,1,1,11
154,5703,1,1,11
154,5704,1,1,11
154,5705,1,1,11
154,5706,1,1,11
154,5707,1,1,11
154,5708,1,1,11
154,5709,1,1,11
154,5710,1,1,11
154,5711,1,1,11
154,5712,1,1,11
154,5713,1,1,11
154,5714,1,1,11
154,5715,1,1,11
154,5716,1,1,11
154,5717,1,1,11
154,5718,1,1,11
154,5719,1,1,11
154,5720,1,1,11
154,5721,1,1,11
154,5722,1,1,11
154,5723,1,1,11
154,5724,1,1,11
154,5725,1,1,11
154,5726,1,1,11
154,5727,1,1,11
154,5728,1,1,11
154,5729,1,1,11
154,5730,1,1,11
154,5731,1,1,11
154,5732,1,1,11
154,5733,1,1,11
154,5734,1,1,11
154,5735,1,1,11
154,5736,1,1,11
154,5737,1,1,11
154,5738,1,1,11
154,5739,1,1,11
154,5740,1,1,11
154,5741,1,1,11
154,5742,1,1,11
154,5743,1,1,11
154,5744,1,1,11
154,5745,1,1,11
154,5746,1,1,11
154,5747,1,1,11
154,5748,1,1,11
154,5749,1,1,11
154,5750,1,1,11
154,5751,1,1,11
154,5752,1,1,11
154,5753,1,1,11
154,5754,1,1,11
154,5755,1,1,11
154,5756,1,1,11
154,5757,1,1,11
154,5758,1,1,11
154,5759,1,1,11
154,5760,1,1,11
154,5761,1,1,11
154,5762,1,1,11
154,5763,1,1,11
154,5764,1,1,11
154,5765,1,1,11
154,5766,1,1,11
154,5767,1,1,11
154,5768,1,1,11
154,5769,1,1,11
154,5770,1,1,11
154,5771,1,1,11
154,5772,1,1,11
154,5773,1,1,11
154,5774,1,1,11
154,5775,1,1,11
154,5776,1,1,11
154,5777,1,1,11
154,5778,1,1,11
154,5779,1,1,11
154,5780,1,1,11
154,5781,1,1,11
154,5782,1,1,11
154,5783,1,1,11
154,5784,1,1,11
154,5785,1,1,11
154,5786,1,1,11
154,5787,1,1,11
154,5788,1,1,11
154,5789,1,1,11
154,5790,1,1,11
154,5791,1,1,11
154,5792,1,1,11
154,5793,1,1,11
154,5794,1,1,11
154,5795,1,1,11
154,5796,1,1,11
154,5797,1,1,11
154,5798,1,1,11
154,5799,1,1,11
154,5800,1,1,11
154,5801,1,1,11
154,5802,1,1,11
154,5803,1,1,11
154,5804,1,1,11
154,5805,1,1,11
154,5806,1,1,11
154,5807,1,1,11
154,5808,1,1,11
154,5809,1,1,11
154,5810,1,1,11
154,5811,1,1,11
154,5812,1,1,11
154,5813,1,1,11
154,5814,1,1,11
154,5815,1,1,11
154,5816,1,1,11
154,5817,1,1,11
154,5818,1,1,11
154,5819,1,1,11
154,5820,1,1,11
154,5821,1,1,11
154,5822,1,1,11
154,5823,1,1,11
154,5824,1,1,11
154,5825,1,1,11
154,5826,1,1,11
154,5827,1,1,11
154,5828,1,1,11
154,5829,1,1,11
154,5830,1,1,11
154,5831,1,1,11
154,5832,1,1,11
154,5833,1,1,11
154,5834,1,1,11
154,5835,1,1,11
154,5836,1,1,11
154,5837,1,1,11
154,5838,1,1,11
154,5839,1,1,11
154,5840,1,1,11
154,5841,1,1,11
154,5842,1,1,11
154,5843,1,1,11
154,5844,1,1,11
154,5845,1,1,11
154,5846,1,1,11
154,5847,1,1,11
154,5848,1,1,11
154,5849,1,1,11
154,5850,1,1,11
154,5851,1,1,11
154,5852,1,1,11
154,5853,1,1,11
154,5854,1,1,11
154,5855,1,1,11
154,5856,1,1,11
154,5857,1,1,11
154,5858,1,1,11
154,5859,1,1,11
154,5860,1,1,11
154,5861,1,1,11
154,5862,1,1,11
154,5863,1,1,11
154,5864,1,1,11
154,5865,1,1,11
154,5866,1,1,11
154,5867,1,1,11
154,5868,1,1,11
154,5869,1,1,11
154,5870,1,1,11
154,5871,1,1,11
154,5872,1,1,11
154,5873,1,1,11
154,5874,1,1,11
154,5875,1,1,11
154,5876,1,1,11
154,5877,1,1,11
154,5878,1,1,11
154,5879,1,1,11
154,5880,1,1,11
154,5881,1,1,11
154,5882,1,1,11
154,5883,1,1,11
154,5884,1,1,11
154,5885,1,1,11
154,5886,1,1,11
154,5887,1,1,11
154,5888,1,1,11
154,5889,1,1,11
154,5890,1,1,11
154,5891,1,1,11
154,5892,1,1,11
154,5893,1,1,11
154,5894,1,1,11
154,5895,1,1,11
154,5896,1,1,11
154,5897,1,1,11
154,5898,1,1,11
154,5899,1,1,11
154,5900,1,1,11
154,5901,1,1,11
154,5902,1,1,11
154,5903,1,1,11
154,5904,1,1,11
154,5905,1,1,11
154,5906,1,1,11
154,5907,1,1,11
154,5908,1,1,11
154,5909,1,1,11
154,5910,1,1,11
154,5911,1,1,11
154,5912,1,1,11
154,5913,1,1,11
154,5914,1,1,11
154,5915,1,1,11
154,5916,1,1,11
154,5917,1,1,11
154,5918,1,1,11
154,5919,1,1,11
154,5920,1,1,11
154,5921,1,1,11
154,5922,1,1,11
154,5923,1,1,11
154,5924,1,1,11
154,5925,1,1,11
154,5926,1,1,11
154,5927,1,1,11
154,5928,1,1,11
154,5929,1,1,11
154,5930,1,1,11
154,5931,1,1,11
154,5932,1,1,11
154,5933,1,1,11
154,5934,1,1,11
154,5935,1,1,11
154,5936,1,1,11
154,5937,1,1,11
154,5938,1,1,11
154,5939,1,1,11
154,5940,1,1,11
154,5941,1,1,11
154,5942,1,1,11
154,5943,1,1,11
154,5944,1,1,11
154,5945,1,1,11
154,5946,1,1,11
154,5947,1,1,11
154,5948,1,1,11
154,5949,1,1,11
154,5950,1,1,11
154,5951,1,1,11
154,5952,1,1,11
154,5953,1,1,11
154,5954,1,1,11
154,5955,1,1,11
154,5956,1,1,11
154,5957,1,1,11
154,5958,1,1,11
154,5959,1,1,11
154,5960,1,1,11
154,5961,1,1,11
154,5962,1,1,11
154,5963,1,1,11
154,5964,1,1,11
154,5965,1,1,11
154,5966,1,1,11
154,5967,1,1,11
154,5968,1,1,11
154,5969,1,1,11
154,5970,1,1,11
154,5971,1,1,11
154,5972,1,1,11
154,5973,1,1,11
154,5974,1,1,11
154,5975,1,1,11
154,5976,1,1,11
154,5977,1,1,11
154,5978,1,1,11
154,5979,1,1,11
154,5980,1,1,11
154,5981,1,1,11
154,5982,1,1,11
154,5983,1,1,11
154,5984,1,1,11
154,5985,1,1,11
154,5986,1,1,11
154,5987,1,1,11
154,5988,1,1,11
154,5989,1,1,11
154,5990,1,1,11
154,5991,1,1,11
154,5992,1,1,11
154,5993,1,1,11
154,5994,1,1,11
154,5995,1,1,11
154,5996,1,1,11
154,5997,1,1,11
154,5998,1,1,11
154,5999,1,1,11
154,6000,1,1,11
154,6001,1,1,11
154,6002,1,1,11
154,6003,1,1,11
154,6004,1,1,11
154,6005,1,1,11
154,6006,1,1,11
154,6007,1,1,11
154,6008,1,1,11
154,6009,1,1,11
154,6010,1,1,11
154,6011,1,1,11
154,6012,1,1,11
154,6013,1,1,11
154,6014,1,1,11
154,6015,1,1,11
154,6016,1,1,11
154,6017,1,1,11
154,6018,1,1,11
154,6019,1,1,11
154,6020,1,1,11
154,6021,1,1,11
154,6022,1,1,11
154,6023,1,1,11
154,6024,1,1,11
154,6025,1,1,11
154,6026,1,1,11
154,6027,1,1,11
154,6028,1,1,11
154,6029,1,1,11
154,6030,1,1,11
154,6031,1,1,11
154,6032,1,1,11
154,6033,1,1,11
154,6034,1,1,11
154,6035,1,1,11
154,6036,1,1,11
154,6037,1,1,11
154,6038,1,1,11
154,6039,1,1,11
154,6040,1,1,11
154,6041,1,1,11
154,6042,1,1,11
154,6043,1,1,11
154,6044,1,1,11
154,6045,1,1,11
154,6046,1,1,11
154,6047,1,1,11
154,6048,1,1,11
154,6049,1,1,11
154,6050,1,1,11
154,6051,1,1,11
154,6052,1,1,11
154,6053,1,1,11
154,6054,1,1,11
154,6055,1,1,11
154,6056,1,1,11
154,6057,1,1,11
154,6058,1,1,11
154,6059,1,1,11
154,6060,1,1,11
154,6061,1,1,11
154,6062,1,1,11
154,6063,1,1,11
154,6064,1,1,11
154,6065,1,1,11
154,6066,1,1,11
154,6067,1,1,11
154,6068,1,1,11
154,6069,1,1,11
154,6070,1,1,11
154,6071,1,1,11
154,6072,1,1,11
154,6073,1,1,11
154,6074,1,1,11
154,6075,1,1,11
154,6076,1,1,11
154,6077,1,1,11
154,6078,1,1,11
154,6079,1,1,11
154,6080,1,1,11
154,6081,1,1,11
154,6082,1,1,11
154,6083,1,1,11
154,6084,1,1,11
154,6085,1,1,11
154,6086,1,1,11
154,6087,1,1,11
154,6088,1,1,11
154,6089,1,1,11
154,6090,1,1,11
154,6091,1,1,11
154,6092,1,1,11
154,6093,1,1,11
154,6094,1,1,11
154,6095,1,1,11
154,6096,1,1,11
154,6097,1,1,11
154,6098,1,1,11
154,6099,1,1,11
154,6100,1,1,11
154,6101,1,1,11
154,6102,1,1,11
154,6103,1,1,11
154,6104,1,1,11
154,6105,1,1,11
154,6106,1,1,11
154,6107,1,1,11
154,6108,1,1,11
154,6109,1,1,11
154,6110,1,1,11
154,6111,1,1,11
154,6112,1,1,11
154,6113,1,1,11
154,6114,1,1,11
154,6115,1,1,11
154,6116,1,1,11
154,6117,1,1,11
154,6118,1,1,11
154,6119,1,1,11
154,6120,1,1,11
154,6121,1,1,11
154,6122,1,1,11
154,6123,1,1,11
154,6124,1,1,11
154,6125,1,1,11
154,6126,1,1,11
154,6127,1,1,11
154,6128,1,1,11
154,6129,1,1,11
154,6130,1,1,11
154,6131,1,1,11
154,6132,1,1,11
154,6133,1,1,11
154,6134,1,1,11
154,6135,1,1,11
154,6136,1,1,11
154,6137,1,1,11
154,6138,1,1,11
154,6139,1,1,11
154,6140,1,1,11
154,6141,1,1,11
154,6142,1,1,11
154,6143,1,1,11
154,6144,1,1,11
154,6145,1,1,11
154,6146,1,1,11
154,6147,1,1,11
154,6148,1,1,11
154,6149,1,1,11
154,6150,1,1,11
154,6151,1,1,11
154,6152,1,1,11
154,6153,1,1,11
154,6154,1,1,11
154,6155,1,1,11
154,6156,1,1,11
154,6157,1,1,11
154,6158,1,1,11
154,6159,1,1,11
154,6160,1,1,11
154,6161,1,1,11
154,6162,1,1,11
154,6163,1,1,11
154,6164,1,1,11
154,6165,1,1,11
154,6166,1,1,11
154,6167,1,1,11
154,6168,1,1,11
154,6169,1,1,11
154,6170,1,1,11
154,6171,1,1,11
154,6172,1,1,11
154,6173,1,1,11
154,6174,1,1,11
154,6175,1,1,11
154,6176,1,1,11
154,6177,1,1,11
154,6178,1,1,11
154,6179,1,1,11
154,6180,1,1,11
154,6181,1,1,11
154,6182,1,1,11
154,6183,1,1,11
154,6184,1,1,11
154,6185,1,1,11
154,6186,1,1,11
154,6187,1,1,11
154,6188,1,1,11
154,6189,1,1,11
154,6190,1,1,11
154,6191,1,1,11
154,6192,1,1,11
154,6193,1,1,11
154,6194,1,1,11
154,6195,1,1,11
154,6196,1,1,11
154,6197,1,1,11
154,6198,1,1,11
154,6199,1,1,11
154,6200,1,1,11
154,6201,1,1,11
154,6202,1,1,11
154,6203,1,1,11
154,6204,1,1,11
154,6205,1,1,11
154,6206,1,1,11
154,6207,1,1,11
154,6208,1,1,11
154,6209,1,1,11
154,6210,1,1,11
154,6211,1,1,11
154,6212,1,1,11
154,6213,1,1,11
154,6214,1,1,11
154,6215,1,1,11
154,6216,1,1,11
154,6217,1,1,11
154,6218,1,1,11
154,6219,1,1,11
154,6220,1,1,11
154,6221,1,1,11
154,6222,1,1,11
154,6223,1,1,11
154,6224,1,1,11
154,6225,1,1,11
154,6226,1,1,11
154,6227,1,1,11
154,6228,1,1,11
154,6229,1,1,11
154,6230,1,1,11
154,6231,1,1,11
154,6232,1,1,11
154,6233,1,1,11
154,6234,1,1,11
154,6235,1,1,11
154,6236,1,1,11
154,6237,1,1,11
154,6238,1,1,11
154,6239,1,1,11
154,6240,1,1,11
154,6241,1,1,11
154,6242,1,1,11
154,6243,1,1,11
154,6244,1,1,11
154,6245,1,1,11
154,6246,1,1,11
154,6247,1,1,11
154,6248,1,1,11
154,6249,1,1,11
154,6250,1,1,11
154,6251,1,1,11
154,6252,1,1,11
154,6253,1,1,11
154,6254,1,1,11
154,6255,1,1,11
154,6256,1,1,11
154,6257,1,1,11
154,6258,1,1,11
154,6259,1,1,11
154,6260,1,1,11
154,6261,1,1,11
154,6262,1,1,11
154,6263,1,1,11
154,6264,1,1,11
154,6265,1,1,11
154,6266,1,1,11
154,6267,1,1,11
154,6268,1,1,11
154,6269,1,1,11
154,6270,1,1,11
154,6271,1,1,11
154,6272,1,1,11
154,6273,1,1,11
154,6274,1,1,11
154,6275,1,1,11
154,6276,1,1,11
154,6277,1,1,11
154,6278,1,1,11
154,6279,1,1,11
154,6280,1,1,11
154,6281,1,1,11
154,6282,1,1,11
154,6283,1,1,11
154,6284,1,1,11
154,6285,1,1,11
154,6286,1,1,11
154,6287,1,1,11
154,6288,1,1,11
154,6289,1,1,11
154,6290,1,1,11
154,6291,1,1,11
154,6292,1,1,11
154,6293,1,1,11
154,6294,1,1,11
154,6295,1,1,11
154,6296,1,1,11
154,6297,1,1,11
154,6298,1,1,11
154,6299,1,1,11
154,6300,1,1,11
154,6301,1,1,11
154,6302,1,1,11
154,6303,1,1,11
154,6304,1,1,11
154,6305,1,1,11
154,6306,1,1,11
154,6307,1,1,11
154,6308,1,1,11
154,6309,1,1,11
154,6310,1,1,11
154,6311,1,1,11
154,6312,1,1,11
154,6313,1,1,11
154,6314,1,1,11
154,6315,1,1,11
154,6316,1,1,11
154,6317,1,1,11
154,6318,1,1,11
154,6319,1,1,11
154,6320,1,1,11
154,6321,1,1,11
154,6322,1,1,11
154,6323,1,1,11
154,6324,1,1,11
154,6325,1,1,11
154,6326,1,1,11
154,6327,1,1,11
154,6328,1,1,11
154,6329,1,1,11
154,6330,1,1,11
154,6331,1,1,11
154,6332,1,1,11
154,6333,1,1,11
154,6334,1,1,11
154,6335,1,1,11
154,6336,1,1,11
154,6337,1,1,11
154,6338,1,1,11
154,6339,1,1,11
154,6340,1,1,11
154,6341,1,1,11
154,6342,1,1,11
154,6343,1,1,11
154,6344,1,1,11
154,6345,1,1,11
154,6346,1,1,11
154,6347,1,1,11
154,6348,1,1,11
154,6349,1,1,11
154,6350,1,1,11
154,6351,1,1,11
154,6352,1,1,11
154,6353,1,1,11
154,6354,1,1,11
154,6355,1,1,11
154,6356,1,1,11
154,6357,1,1,11
154,6358,1,1,11
154,6359,1,1,11
154,6360,1,1,11
154,6361,1,1,11
154,6362,1,1,11
154,6363,1,1,11
154,6364,1,1,11
154,6365,1,1,11
154,6366,1,1,11
154,6367,1,1,11
154,6368,1,1,11
154,6369,1,1,11
154,6370,1,1,11
154,6371,1,1,11
154,6372,1,1,11
154,6373,1,1,11
154,6374,1,1,11
154,6375,1,1,11
154,6376,1,1,11
154,6377,1,1,11
154,6378,1,1,11
154,6379,1,1,11
154,6380,1,1,11
154,6381,1,1,11
154,6382,1,1,11
154,6383,1,1,11
154,6384,1,1,11
154,6385,1,1,11
154,6386,1,1,11
154,6387,1,1,11
154,6388,1,1,11
154,6389,1,1,11
154,6390,1,1,11
154,6391,1,1,11
154,6392,1,1,11
154,6393,1,1,11
154,6394,1,1,11
154,6395,1,1,11
154,6396,1,1,11
154,6397,1,1,11
154,6398,1,1,11
154,6399,1,1,11
154,6400,1,1,11
154,6401,1,1,11
154,6402,1,1,11
154,6403,1,1,11
154,6404,1,1,11
154,6405,1,1,11
154,6406,1,1,11
154,6407,1,1,11
154,6408,1,1,11
154,6409,1,1,11
154,6410,1,1,11
154,6411,1,1,11
154,6412,1,1,11
154,6413,1,1,11
154,6414,1,1,11
154,6415,1,1,11
154,6416,1,1,11
154,6417,1,1,11
154,6418,1,1,11
154,6419,1,1,11
154,6420,1,1,11
154,6421,1,1,11
154,6422,1,1,11
154,6423,1,1,11
154,6424,1,1,11
154,6425,1,1,11
154,6426,1,1,11
154,6427,1,1,11
154,6428,1,1,11
154,6429,1,1,11
154,6430,1,1,11
154,6431,1,1,11
154,6432,1,1,11
154,6433,1,1,11
154,6434,1,1,11
154,6435,1,1,11
154,6436,1,1,11
154,6437,1,1,11
154,6438,1,1,11
